FIPS,State,County,Voter Turnout % Voter Turnout,Census Participation % Census Participation
45077,South Carolina,Pickens,58.004233444,61.8
45079,South Carolina,Richland,61.674701287,61.0
45081,South Carolina,Saluda,62.78943805,48.6
45083,South Carolina,Spartanburg,64.383472649,64.8
45085,South Carolina,Sumter,61.195896923,59.7
45087,South Carolina,Union,61.963075485,58.0
45089,South Carolina,Williamsburg,66.479517571,45.9
45091,South Carolina,York,72.236291152,69.3
46000,South Dakota,,65.534491715,
46003,South Dakota,Aurora,73.560209424,55.1
46005,South Dakota,Beadle,58.983756768,66.2
46007,South Dakota,Bennett,54.01826484,35.3
46009,South Dakota,Bon Homme,53.974820144,61.8
46011,South Dakota,Brookings,55.230331754,68.0
46013,South Dakota,Brown,61.203348448,68.1
46015,South Dakota,Brule,64.092664093,58.0
46017,South Dakota,Buffalo,44.453441296,33.6
46019,South Dakota,Butte,62.041343669,61.7
46021,South Dakota,Campbell,75.584415584,49.0
46023,South Dakota,Charles Mix,57.932618683,48.3
46025,South Dakota,Clark,70.342205323,65.9
46027,South Dakota,Clay,50.536585366,65.7
46029,South Dakota,Codington,63.016519033,71.4
46031,South Dakota,Corson,49.346153846,38.7
46033,South Dakota,Custer,73.498327759,59.3
46035,South Dakota,Davison,56.135458167,70.1
46037,South Dakota,Day,69.659224442,48.4
46039,South Dakota,Deuel,72.530864198,64.1
46041,South Dakota,Dewey,54.159779614,33.5
46043,South Dakota,Douglas,77.590909091,64.8
46045,South Dakota,Edmunds,69.163763066,58.4
46047,South Dakota,Fall River,73.35753176,56.2
46049,South Dakota,Faulk,64.767123288,50.3
46051,South Dakota,Grant,70.793950851,70.7
46053,South Dakota,Gregory,70.78369906,53.4
46055,South Dakota,Haakon,82.391304348,51.6
46057,South Dakota,Hamlin,76.882793017,61.9
46059,South Dakota,Hand,76.981132075,54.5
46061,South Dakota,Hanson,100.0,67.6
46063,South Dakota,Harding,88.369565217,55.3
46065,South Dakota,Hughes,65.784313725,71.9
46067,South Dakota,Hutchinson,69.373848987,65.8
46069,South Dakota,Hyde,61.739130435,57.6
46071,South Dakota,Jackson,50.0,35.0
46073,South Dakota,Jerauld,64.903225806,50.4
46075,South Dakota,Jones,92.153846154,44.9
46077,South Dakota,Kingsbury,72.939632546,58.5
46079,South Dakota,Lake,59.084507042,65.4
46081,South Dakota,Lawrence,66.560770156,62.5
46083,South Dakota,Lincoln,78.918392205,76.6
46085,South Dakota,Lyman,58.605504587,41.4
46087,South Dakota,McCook,73.232323232,69.0
46089,South Dakota,McPherson,73.351800554,47.9
46091,South Dakota,Marshall,60.5,47.3
46093,South Dakota,Meade,63.492800743,61.9
46095,South Dakota,Mellette,52.13559322,34.1
46097,South Dakota,Miner,67.940298507,58.1
46099,South Dakota,Minnehaha,68.081999853,74.3
46101,South Dakota,Moody,66.722164412,65.5
46102,South Dakota,Oglala Lakota,35.51609323,20.2
46103,South Dakota,Pennington,67.426293887,70.6
46105,South Dakota,Perkins,72.095032397,51.4
46107,South Dakota,Potter,77.746478873,47.0
46109,South Dakota,Roberts,57.618729097,48.2
46111,South Dakota,Sanborn,66.386554622,56.1
46113,South Dakota,Shannon,,
46115,South Dakota,Spink,65.28379773,61.9
46117,South Dakota,Stanley,67.704918033,58.6
46119,South Dakota,Sully,89.855072464,48.0
46121,South Dakota,Todd,42.636439966,26.4
46123,South Dakota,Tripp,66.322263223,50.7
46125,South Dakota,Turner,73.177795656,66.1
46127,South Dakota,Union,76.237623762,72.3
46129,South Dakota,Walworth,61.870503597,55.3
46135,South Dakota,Yankton,61.80890275,71.5
46137,South Dakota,Ziebach,46.106870229,26.3
47000,Tennessee,,60.088681369,
47001,Tennessee,Anderson,60.283026862,69.2
47003,Tennessee,Bedford,55.016572993,65.8
47005,Tennessee,Benton,56.300891819,57.4
47007,Tennessee,Bledsoe,46.604613517,44.1
47009,Tennessee,Blount,64.659515605,70.5
47011,Tennessee,Bradley,57.124174866,68.1
47013,Tennessee,Campbell,47.353733946,52.9
47015,Tennessee,Cannon,58.728168383,61.7
47017,Tennessee,Carroll,54.760809568,61.7
47019,Tennessee,Carter,53.899647887,64.5
47021,Tennessee,Cheatham,65.375927719,69.7
47023,Tennessee,Chester,57.129943503,65.2
47025,Tennessee,Claiborne,50.655449032,57.5
47027,Tennessee,Clay,58.433333333,46.0
47029,Tennessee,Cocke,52.616855524,59.4
47031,Tennessee,Coffee,58.293122074,68.3
47033,Tennessee,Crockett,58.367541766,56.5
47035,Tennessee,Cumberland,65.774834437,61.5
47037,Tennessee,Davidson,62.094909612,62.1
47039,Tennessee,Decatur,56.998368679,48.7
47041,Tennessee,DeKalb,57.365229111,52.2
47043,Tennessee,Dickson,59.938393297,69.9
47045,Tennessee,Dyer,53.614222222,65.1
47047,Tennessee,Fayette,70.654780203,70.0
47049,Tennessee,Fentress,60.01375043,47.4
47051,Tennessee,Franklin,57.923100212,66.3
47053,Tennessee,Gibson,60.487474611,64.6
47055,Tennessee,Giles,57.155844156,65.7
47057,Tennessee,Grainger,55.788604459,58.7
47059,Tennessee,Greene,50.942232702,66.5
47061,Tennessee,Grundy,56.35226179,47.9
47063,Tennessee,Hamblen,52.720462329,66.6
47065,Tennessee,Hamilton,61.287988682,66.6
47067,Tennessee,Hancock,53.281553398,48.8
47069,Tennessee,Hardeman,49.583641291,47.4
47071,Tennessee,Hardin,56.697788698,48.4
47073,Tennessee,Hawkins,55.011634349,64.3
47075,Tennessee,Haywood,56.678095238,57.9
47077,Tennessee,Henderson,56.431924883,61.6
47079,Tennessee,Henry,59.007843137,58.9
47081,Tennessee,Hickman,50.01017294,61.3
47083,Tennessee,Houston,57.638780297,53.4
47085,Tennessee,Humphreys,57.23419041,54.8
47087,Tennessee,Jackson,55.796645702,55.6
47089,Tennessee,Jefferson,55.12605042,63.4
47091,Tennessee,Johnson,53.468128855,59.4
47093,Tennessee,Knox,61.972210905,69.9
47095,Tennessee,Lake,32.939271255,50.3
47097,Tennessee,Lauderdale,45.693170234,52.4
47099,Tennessee,Lawrence,57.43479595,66.3
47101,Tennessee,Lewis,60.021401819,58.4
47103,Tennessee,Lincoln,60.146435453,66.0
47105,Tennessee,Loudon,71.902486831,72.4
47107,Tennessee,McMinn,55.319045889,57.2
47109,Tennessee,McNairy,56.052696992,42.5
47111,Tennessee,Macon,53.629169022,55.9
47113,Tennessee,Madison,57.666487648,66.2
47115,Tennessee,Marion,58.915555556,52.8
47117,Tennessee,Marshall,58.783089688,69.7
47119,Tennessee,Maury,65.988261085,66.3
47121,Tennessee,Meigs,56.738461538,50.0
47123,Tennessee,Monroe,57.609418283,62.6
47125,Tennessee,Montgomery,52.582976537,65.9
47127,Tennessee,Moore,69.12109375,65.8
47129,Tennessee,Morgan,47.492063492,57.8
47131,Tennessee,Obion,57.720384205,64.7
47133,Tennessee,Overton,57.850144092,56.1
47135,Tennessee,Perry,56.013071895,41.4
47137,Tennessee,Pickett,71.750305998,43.9
47139,Tennessee,Polk,61.742983752,43.6
47141,Tennessee,Putnam,55.668240948,68.3
47143,Tennessee,Rhea,54.910408697,53.2
47145,Tennessee,Roane,60.160167131,63.0
47147,Tennessee,Robertson,64.49928264,69.2
47149,Tennessee,Rutherford,61.942955548,68.1
47151,Tennessee,Scott,53.993438712,56.5
47153,Tennessee,Sequatchie,61.929974381,54.9
47155,Tennessee,Sevier,58.416638712,46.6
47157,Tennessee,Shelby,57.064016011,61.9
47159,Tennessee,Smith,59.722863741,58.5
47161,Tennessee,Stewart,59.734345351,62.1
47163,Tennessee,Sullivan,58.957342214,66.6
47165,Tennessee,Sumner,66.313491069,71.5
47167,Tennessee,Tipton,59.108225108,69.5
47169,Tennessee,Trousdale,45.149632976,50.2
47171,Tennessee,Unicoi,57.647467037,65.8
47173,Tennessee,Union,52.93580971,58.0
47175,Tennessee,Van Buren,62.88482239,58.6
47177,Tennessee,Warren,53.784646397,62.2
47179,Tennessee,Washington,59.459753086,68.9
47181,Tennessee,Wayne,48.6966046,55.1
47183,Tennessee,Weakley,51.499812523,63.6
47185,Tennessee,White,56.575505351,60.8
47187,Tennessee,Williamson,86.211472868,77.1
47189,Tennessee,Wilson,71.333973129,72.3
48000,Texas,,60.902952446,
48001,Texas,Anderson,42.903045855,51.7
48003,Texas,Andrews,52.724820144,53.6
48005,Texas,Angelina,57.236983693,54.8
48007,Texas,Aransas,65.757089353,38.7
48009,Texas,Archer,72.228915663,56.9
48011,Texas,Armstrong,75.646258503,54.9
48013,Texas,Atascosa,53.249081558,44.1
48015,Texas,Austin,69.025373488,56.8
48017,Texas,Bailey,42.129105323,47.5
48019,Texas,Bandera,69.633077766,46.3
48021,Texas,Bastrop,62.830948505,55.2
48023,Texas,Baylor,63.037037037,39.8
48025,Texas,Bee,37.552322105,46.0
48027,Texas,Bell,52.141965327,61.3
48029,Texas,Bexar,57.552507597,65.1
48031,Texas,Blanco,79.92481203,50.3
48033,Texas,Borden,94.545454545,33.8
48035,Texas,Bosque,66.370909091,49.8
48037,Texas,Bowie,55.059720823,57.6
48039,Texas,Brazoria,62.111612063,62.0
48041,Texas,Brazos,52.724849687,57.3
48043,Texas,Brewster,69.481268012,35.2
48045,Texas,Briscoe,71.078431373,41.3
48047,Texas,Brooks,51.216494845,37.9
48049,Texas,Brown,55.709052852,51.7
48051,Texas,Burleson,64.031238379,43.6
48053,Texas,Burnet,69.468802698,58.2
48055,Texas,Caldwell,51.542168675,55.7
48057,Texas,Calhoun,52.268795742,36.5
48059,Texas,Callahan,63.523942352,54.5
48061,Texas,Cameron,48.357298659,50.7
48063,Texas,Camp,58.905704307,49.0
48065,Texas,Carson,68.690869087,54.0
48067,Texas,Cass,61.163812033,51.0
48069,Texas,Castro,45.931642778,42.4
48071,Texas,Chambers,75.128383067,53.4
48073,Texas,Cherokee,55.705311251,50.1
48075,Texas,Childress,42.203703704,51.5
48077,Texas,Clay,70.78250154,57.9
48079,Texas,Cochran,54.644808743,44.9
48081,Texas,Coke,68.953488372,31.4
48083,Texas,Coleman,66.839546191,41.8
48085,Texas,Collin,76.088729054,70.6
48087,Texas,Collingsworth,59.5599022,46.4
48089,Texas,Colorado,65.841584158,52.6
48091,Texas,Comal,79.688032273,65.6
48093,Texas,Comanche,61.818181818,48.0
48095,Texas,Concho,67.267904509,31.0
48097,Texas,Cooke,66.361572052,61.2
48099,Texas,Coryell,41.809930593,59.5
48101,Texas,Cottle,57.068965517,34.3
48103,Texas,Crane,56.610169492,51.0
48105,Texas,Crockett,64.640657084,30.2
48107,Texas,Crosby,47.345454545,40.7
48109,Texas,Culberson,58.378378378,28.9
48111,Texas,Dallam,39.77750309,42.8
48113,Texas,Dallas,59.906638565,62.1
48115,Texas,Dawson,41.660252886,49.8
48117,Texas,Deaf Smith,44.713870029,52.7
48119,Texas,Delta,64.158415842,51.8
48121,Texas,Denton,71.562438469,68.4
48123,Texas,DeWitt,53.654990086,51.0
48125,Texas,Dickens,61.75,40.0
48127,Texas,Dimmit,53.323636364,31.7
48129,Texas,Donley,63.629343629,37.3
48131,Texas,Duval,62.848258706,28.7
48133,Texas,Eastland,59.320457797,43.9
48135,Texas,Ector,44.74986201,50.9
48137,Texas,Edwards,71.304347826,18.4
48139,Texas,Ellis,68.90706859,68.8
48141,Texas,El Paso,51.77193323,64.0
48143,Texas,Erath,54.295377678,48.8
48145,Texas,Falls,47.286044719,45.8
48147,Texas,Fannin,56.322011634,56.4
48149,Texas,Fayette,67.488917862,52.7
48151,Texas,Fisher,61.481481481,45.4
48153,Texas,Floyd,52.148337596,45.1
48155,Texas,Foard,56.512820513,31.8
48157,Texas,Fort Bend,73.589806924,71.5
48159,Texas,Franklin,65.051948052,46.0
48161,Texas,Freestone,59.787234043,43.8
48163,Texas,Frio,40.843326886,40.0
48165,Texas,Gaines,54.708029197,43.3
48167,Texas,Galveston,64.795971668,58.7
48169,Texas,Garza,47.568345324,41.1
48171,Texas,Gillespie,79.388930629,57.3
48173,Texas,Glasscock,73.370786517,35.1
48175,Texas,Goliad,69.057908384,48.2
48177,Texas,Gonzales,56.421984508,43.2
48179,Texas,Gray,51.332453826,53.1
48181,Texas,Grayson,61.322884982,62.2
48183,Texas,Gregg,56.449411765,60.8
48185,Texas,Grimes,58.945868946,47.5
48187,Texas,Guadalupe,66.267395202,68.8
48189,Texas,Hale,43.219116321,51.0
48191,Texas,Hall,54.754098361,41.0
48193,Texas,Hamilton,66.989992302,49.7
48195,Texas,Hansford,66.353322528,51.0
48197,Texas,Hardeman,53.468697124,40.2
48199,Texas,Hardin,64.886123503,56.3
48201,Texas,Harris,59.44895826,61.1
48203,Texas,Harrison,62.039665971,56.2
48205,Texas,Hartley,50.869033048,57.7
48207,Texas,Haskell,52.651605232,41.1
48209,Texas,Hays,68.188618089,59.0
48211,Texas,Hemphill,73.191489362,41.2
48213,Texas,Henderson,58.855846366,53.0
48215,Texas,Hidalgo,51.221853767,52.3
48217,Texas,Hill,56.739502185,54.5
48219,Texas,Hockley,51.641695888,55.1
48221,Texas,Hood,69.85295696,65.3
48223,Texas,Hopkins,61.018181818,58.8
48225,Texas,Houston,52.375138735,43.1
48227,Texas,Howard,41.087261785,50.9
48229,Texas,Hudspeth,52.008928571,22.3
48231,Texas,Hunt,55.647347174,58.9
48233,Texas,Hutchinson,57.660203746,50.9
48235,Texas,Irion,76.309012876,40.1
48237,Texas,Jack,56.405667412,49.2
48239,Texas,Jackson,61.709567751,47.3
48241,Texas,Jasper,59.110185536,40.7
48243,Texas,Jeff Davis,68.146214099,29.8
48245,Texas,Jefferson,54.512454697,56.9
48247,Texas,Jim Hogg,61.510574018,35.4
48249,Texas,Jim Wells,47.777001049,44.5
48251,Texas,Johnson,58.419857236,68.5
48253,Texas,Jones,42.396226415,50.7
48255,Texas,Karnes,47.745454545,37.4
48257,Texas,Kaufman,64.485248138,65.1
48259,Texas,Kendall,79.411588112,66.3
48261,Texas,Kenedy,82.553191489,29.9
48263,Texas,Kent,93.333333333,44.3
48265,Texas,Kerr,69.275905119,61.4
48267,Texas,Kimble,65.956834532,35.6
48269,Texas,King,75.714285714,40.1
48271,Texas,Kinney,53.079470199,29.8
48273,Texas,Kleberg,49.408577878,48.2
48275,Texas,Knox,57.549407115,38.8
48277,Texas,Lamar,58.321773426,57.6
48279,Texas,Lamb,51.308900524,43.9
48281,Texas,Lampasas,64.17155199,59.4
48283,Texas,La Salle,43.945205479,26.7
48285,Texas,Lavaca,69.320190347,53.1
48287,Texas,Lee,65.774705165,51.9
48289,Texas,Leon,68.326112643,34.1
48291,Texas,Liberty,50.63697566,46.6
48293,Texas,Limestone,55.288753799,46.3
48295,Texas,Lipscomb,66.486486486,40.6
48297,Texas,Live Oak,55.507962658,29.5
48299,Texas,Llano,71.404399323,46.6
48301,Texas,Loving,73.333333333,92.3
48303,Texas,Lubbock,54.100394053,61.2
48305,Texas,Lynn,54.922155689,44.0
48307,Texas,McCulloch,58.385726423,45.5
48309,Texas,McLennan,55.156245597,59.9
48311,Texas,McMullen,100.0,30.5
48313,Texas,Madison,53.246231156,44.0
48315,Texas,Marion,60.8,43.0
48317,Texas,Martin,59.097127223,34.3
48319,Texas,Mason,82.466666667,42.1
48321,Texas,Matagorda,54.332079953,39.1
48323,Texas,Maverick,50.084856397,50.1
48325,Texas,Medina,59.891620407,50.6
48327,Texas,Menard,63.261538462,29.6
48329,Texas,Midland,54.200469635,55.7
48331,Texas,Milam,58.652619906,45.1
48333,Texas,Mills,65.921052632,41.8
48335,Texas,Mitchell,39.860896445,41.6
48337,Texas,Montague,66.705163043,52.9
48339,Texas,Montgomery,69.539931111,64.9
48341,Texas,Moore,52.682926829,50.0
48343,Texas,Morris,60.695274307,45.2
48345,Texas,Motley,60.651162791,44.5
48347,Texas,Nacogdoches,57.472374209,51.8
48349,Texas,Navarro,58.885296382,53.9
48351,Texas,Newton,55.450409463,34.8
48353,Texas,Nolan,51.21414914,52.2
48355,Texas,Nueces,49.930196078,55.0
48357,Texas,Ochiltree,59.772727273,52.3
48359,Texas,Oldham,76.439393939,50.1
48361,Texas,Orange,58.541107587,53.7
48363,Texas,Palo Pinto,59.273849075,47.3
48365,Texas,Panola,66.440382942,49.5
48367,Texas,Parker,75.76433121,68.0
48369,Texas,Parmer,48.534798535,46.5
48371,Texas,Pecos,43.810417644,44.2
48373,Texas,Polk,63.447009444,43.6
48375,Texas,Potter,44.810807178,57.4
48377,Texas,Presidio,73.289256198,28.9
48379,Texas,Rains,64.256900212,50.3
48381,Texas,Randall,64.803607214,68.5
48383,Texas,Reagan,49.844789357,43.3
48385,Texas,Real,76.821705426,20.6
48387,Texas,Red River,60.25947068,47.9
48389,Texas,Reeves,36.470588235,39.6
48391,Texas,Refugio,62.798507463,40.2
48393,Texas,Roberts,91.666666667,48.6
48395,Texas,Robertson,64.431185362,43.9
48397,Texas,Rockwall,76.817047965,72.0
48399,Texas,Runnels,57.975016437,50.5
48401,Texas,Rusk,54.477573904,51.2
48403,Texas,Sabine,64.486200822,29.4
48405,Texas,San Augustine,62.727272727,30.8
48407,Texas,San Jacinto,59.037832788,41.4
48409,Texas,San Patricio,54.970276008,50.4
48411,Texas,San Saba,58.145251397,42.6
48413,Texas,Schleicher,58.535353535,33.0
48415,Texas,Scurry,47.781847782,54.5
48417,Texas,Shackelford,66.178861789,44.0
48419,Texas,Shelby,58.971061093,43.4
48421,Texas,Sherman,49.974811083,46.4
48423,Texas,Smith,61.642544805,61.2
48425,Texas,Somervell,72.857142857,50.9
48427,Texas,Starr,56.12489992,46.0
48429,Texas,Stephens,53.938963804,45.9
48431,Texas,Sterling,84.635761589,31.2
48433,Texas,Stonewall,72.156862745,31.7
48435,Texas,Sutton,63.680981595,34.2
48437,Texas,Swisher,47.575757576,50.3
48439,Texas,Tarrant,61.626041471,66.8
48441,Texas,Taylor,55.832911392,59.4
48443,Texas,Terrell,58.343949045,28.0
48445,Texas,Terry,44.813895782,49.5
48447,Texas,Throckmorton,74.811715481,35.8
48449,Texas,Titus,56.47468524,54.5
48451,Texas,Tom Green,52.088253932,64.6
48453,Texas,Travis,70.878682529,64.4
48455,Texas,Trinity,61.28975265,34.8
48457,Texas,Tyler,56.991150442,36.9
48459,Texas,Upshur,61.48738812,56.0
48461,Texas,Upton,57.6,34.4
48463,Texas,Uvalde,57.386962552,39.8
48465,Texas,Val Verde,52.04359673,52.3
48467,Texas,Van Zandt,61.936942296,55.9
48469,Texas,Victoria,52.407449989,59.4
48471,Texas,Walker,41.121560432,46.0
48473,Texas,Waller,61.996182165,50.5
48475,Texas,Ward,50.909090909,44.8
48477,Texas,Washington,66.388571429,59.5
48479,Texas,Webb,49.359168651,51.0
48481,Texas,Wharton,59.142554693,54.5
48483,Texas,Wheeler,65.462184874,42.4
48485,Texas,Wichita,46.97479849,63.4
48487,Texas,Wilbarger,47.696362678,54.8
48489,Texas,Willacy,37.341857335,41.4
48491,Texas,Williamson,74.678582021,69.4
48493,Texas,Wilson,67.620978643,62.5
48495,Texas,Winkler,43.699897225,46.0
48497,Texas,Wise,68.036577675,60.0
48499,Texas,Wood,64.869713798,55.5
48501,Texas,Yoakum,56.519871106,46.6
48503,Texas,Young,63.91776571,57.1
48505,Texas,Zapata,53.656509695,23.9
48507,Texas,Zavala,54.12855377,34.8
49000,Utah,,71.452905691,
49001,Utah,Beaver,74.074074074,44.0
49003,Utah,Box Elder,73.20330489,72.0
49005,Utah,Cache,69.952652083,74.1
49007,Utah,Carbon,63.45411446,60.0
49009,Utah,Daggett,100.0,21.9
49011,Utah,Davis,73.568287664,78.5
49013,Utah,Duchesne,66.519036519,33.1
49015,Utah,Emery,70.171919771,44.1
49017,Utah,Garfield,73.738191633,26.2
49019,Utah,Grand,71.616022099,51.5
49021,Utah,Iron,67.986459039,61.2
49023,Utah,Juab,78.147901399,65.0
49025,Utah,Kane,70.31118587,32.5
49027,Utah,Millard,73.081463991,55.1
49029,Utah,Morgan,86.240208877,78.1
49031,Utah,Piute,59.657534247,30.4
49033,Utah,Rich,89.477124183,12.4
49035,Utah,Salt Lake,72.336869131,72.1
49037,Utah,San Juan,65.061494797,36.3
49039,Utah,Sanpete,58.139534884,52.2
49041,Utah,Sevier,69.264705882,58.5
49043,Utah,Summit,88.879045997,41.7
49045,Utah,Tooele,69.069385071,69.2
49047,Utah,Uintah,64.925753076,57.6
49049,Utah,Utah,72.847149263,73.9
49051,Utah,Wasatch,82.667286245,58.0
49053,Utah,Washington,74.391439307,65.4
49055,Utah,Wayne,86.223404255,34.0
49057,Utah,Weber,63.808350994,70.4
50000,Vermont,,74.582922857,
50001,Vermont,Addison,75.901309164,65.5
50003,Vermont,Bennington,67.800350263,54.3
50005,Vermont,Caledonia,63.211009174,53.5
50007,Vermont,Chittenden,75.161190088,73.5
50009,Vermont,Essex,83.570019724,37.8
50011,Vermont,Franklin,68.664735317,64.7
50013,Vermont,Grand Isle,99.603789836,45.3
50015,Vermont,Lamoille,79.609037827,54.9
50017,Vermont,Orange,63.559068575,57.0
50019,Vermont,Orleans,72.925619835,47.9
50021,Vermont,Rutland,72.912560285,56.1
50023,Vermont,Washington,75.287723785,61.9
50025,Vermont,Windham,82.769454545,49.5
50027,Vermont,Windsor,82.070524412,54.3
51000,Virginia,,71.960881111,
51001,Virginia,Accomack,70.542732377,38.9
51003,Virginia,Albemarle,79.353215513,70.0
51005,Virginia,Alleghany,67.905629139,61.0
51007,Virginia,Amelia,78.119742702,69.3
51009,Virginia,Amherst,66.988378964,67.9
51011,Virginia,Appomattox,75.472312704,64.7
51013,Virginia,Arlington,77.154912954,73.5
51015,Virginia,Augusta,69.985101804,71.8
51017,Virginia,Bath,70.550070522,40.4
51019,Virginia,Bedford,77.963956748,70.9
51021,Virginia,Bland,65.641509434,52.2
51023,Virginia,Botetourt,78.949729023,73.3
51025,Virginia,Brunswick,58.895887366,53.6
51027,Virginia,Buchanan,56.493617021,45.4
51029,Virginia,Buckingham,58.884462151,55.7
51031,Virginia,Campbell,69.111290882,67.6
51033,Virginia,Caroline,70.925321141,69.0
51035,Virginia,Carroll,64.818878079,57.5
51036,Virginia,Charles City,76.305841924,67.0
51037,Virginia,Charlotte,66.677436726,55.3
51041,Virginia,Chesterfield,80.897606251,75.2
51043,Virginia,Clarke,81.760070053,69.7
51045,Virginia,Craig,75.476190476,57.5
51047,Virginia,Culpeper,73.049568966,74.2
51049,Virginia,Cumberland,67.083333333,60.5
51051,Virginia,Dickenson,62.426313541,47.6
51053,Virginia,Dinwiddie,68.012618297,67.7
51057,Virginia,Essex,69.572072072,50.4
51059,Virginia,Fairfax,80.622594703,77.6
51061,Virginia,Fauquier,84.979568009,74.3
51063,Virginia,Floyd,75.235811351,62.9
51065,Virginia,Fluvanna,74.692434598,76.7
51067,Virginia,Franklin,65.994223506,61.6
51069,Virginia,Frederick,75.403188361,76.0
51071,Virginia,Giles,69.662239089,60.7
51073,Virginia,Gloucester,74.791072328,69.8
51075,Virginia,Goochland,88.846960168,68.0
51077,Virginia,Grayson,63.276264591,55.3
51079,Virginia,Greene,76.959183673,68.6
51081,Virginia,Greensville,47.845188285,58.8
51083,Virginia,Halifax,67.698015211,58.9
51085,Virginia,Hanover,87.155310006,78.4
51087,Virginia,Henrico,78.112588426,73.7
51089,Virginia,Henry,64.124293785,62.8
51091,Virginia,Highland,80.897097625,46.7
51093,Virginia,Isle of Wight,81.628675831,72.7
51095,Virginia,James City,83.977330401,77.9
51097,Virginia,King and Queen,72.447183099,55.2
51099,Virginia,King George,71.889843355,70.2
51101,Virginia,King William,82.338957055,66.4
51103,Virginia,Lancaster,81.226575809,52.0
51105,Virginia,Lee,51.942558747,43.1
51107,Virginia,Loudoun,88.616838996,79.8
51109,Virginia,Louisa,76.522346369,67.3
51111,Virginia,Lunenburg,61.908200103,54.4
51113,Virginia,Madison,78.503861004,65.3
51115,Virginia,Mathews,78.399462004,45.5
51117,Virginia,Mecklenburg,66.245657061,49.6
51119,Virginia,Middlesex,76.364659539,46.1
51121,Virginia,Montgomery,57.617859656,67.4
51125,Virginia,Nelson,77.974895397,48.8
51127,Virginia,New Kent,83.214491087,70.6
51131,Virginia,Northampton,72.936078007,43.9
51133,Virginia,Northumberland,75.726744186,48.4
51135,Virginia,Nottoway,58.714226462,58.4
51137,Virginia,Orange,73.949759487,69.5
51139,Virginia,Page,66.089252707,62.9
51141,Virginia,Patrick,65.894955079,55.2
51143,Virginia,Pittsylvania,70.13010962,63.9
51145,Virginia,Powhatan,83.419995773,79.3
51147,Virginia,Prince Edward,51.093916756,55.6
51149,Virginia,Prince George,59.075203252,70.1
51153,Virginia,Prince William,78.1254706,74.3
51155,Virginia,Pulaski,62.304246551,61.8
51157,Virginia,Rappahannock,84.533106961,61.9
51159,Virginia,Richmond,56.932685635,54.8
51161,Virginia,Roanoke,78.172255993,78.6
51163,Virginia,Rockbridge,67.431217652,64.5
51165,Virginia,Rockingham,71.661488144,69.9
51167,Virginia,Russell,61.772035072,52.5
51169,Virginia,Scott,61.545866365,54.6
51171,Virginia,Shenandoah,71.628610313,62.8
51173,Virginia,Smyth,58.328863214,60.3
51175,Virginia,Southampton,68.409646977,57.6
51177,Virginia,Spotsylvania,76.979762878,73.6
51179,Virginia,Stafford,76.305878971,77.9
51181,Virginia,Surry,85.815738964,61.5
51183,Virginia,Sussex,54.185303514,53.2
51185,Virginia,Tazewell,60.965058236,54.0
51187,Virginia,Warren,69.884335757,70.5
51191,Virginia,Washington,65.359908884,67.4
51193,Virginia,Westmoreland,70.603264727,55.8
51195,Virginia,Wise,54.555902151,51.2
51197,Virginia,Wythe,66.167690957,64.4
51199,Virginia,York,76.889990089,73.3
51510,Virginia,Alexandria City,76.172058891,72.5
51515,Virginia,Bedford City,,
51520,Virginia,Bristol City,58.031934645,65.3
51530,Virginia,Buena Vista City,54.59193707,69.0
51540,Virginia,Charlottesville City,65.211419337,67.1
51550,Virginia,Chesapeake City,71.216454456,73.2
51570,Virginia,Colonial Heights City,70.488649481,70.6
51580,Virginia,Covington City,59.497142857,62.6
51590,Virginia,Danville City,62.98478472,58.1
51595,Virginia,Emporia City,64.959128065,59.1
51600,Virginia,Fairfax City,86.178913738,77.3
51610,Virginia,Falls Church City,87.533498759,79.1
51620,Virginia,Franklin City,68.648648649,64.0
51630,Virginia,Fredericksburg City,59.670991659,67.3
51640,Virginia,Galax City,60.666666667,62.9
51650,Virginia,Hampton City,63.098631972,67.9
51660,Virginia,Harrisonburg City,43.066263542,63.5
51670,Virginia,Hopewell City,58.850855746,60.7
51678,Virginia,Lexington City,42.786377709,66.2
51680,Virginia,Lynchburg City,57.401736385,66.1
51683,Virginia,Manassas City,69.868312757,71.9
51685,Virginia,Manassas Park City,59.921259843,73.2
51690,Virginia,Martinsville City,65.194805195,58.8
51700,Virginia,Newport News City,61.412324782,65.1
51710,Virginia,Norfolk City,47.714944723,61.9
51720,Virginia,Norton City,48.005997001,60.4
51730,Virginia,Petersburg City,59.332493703,48.9
51735,Virginia,Poquoson City,84.032085561,82.7
51740,Virginia,Portsmouth City,62.265810415,64.5
51750,Virginia,Radford City,40.139726897,59.0
51760,Virginia,Richmond City,61.975528861,60.7
51770,Virginia,Roanoke City,59.172300758,65.0
51775,Virginia,Salem City,65.418546366,74.2
51790,Virginia,Staunton City,66.591491543,70.4
51800,Virginia,Suffolk City,72.917156287,65.4
51810,Virginia,Virginia Beach City,67.683276613,72.5
51820,Virginia,Waynesboro City,64.735729387,71.5
51830,Virginia,Williamsburg City,54.166666667,64.2
51840,Virginia,Winchester City,62.293648753,67.7
53000,Washington,,76.480870105,
53001,Washington,Adams,63.717391304,53.2
53003,Washington,Asotin,67.96133068,70.4
53005,Washington,Benton,76.196568555,73.6
53007,Washington,Chelan,81.972364187,56.4
