FIPS,State,County,Preventable Hospital Stays Preventable Hospitalization Rate,Preventable Hospital Stays National Z-Score,Preventable Hospital Stays Preventable Hosp. Rate (AIAN),Preventable Hospital Stays Preventable Hosp. Rate (Asian),Preventable Hospital Stays Preventable Hosp. Rate (Black),Preventable Hospital Stays Preventable Hosp. Rate (Hispanic),Preventable Hospital Stays Preventable Hosp. Rate (White)
19189,Iowa,Winnebago,2243,-0.538352634,,,,,
19191,Iowa,Winneshiek,1026,-1.628383972,,,,,
19193,Iowa,Woodbury,2526,-0.284877804,8691,1390,11290,2914,2358
19195,Iowa,Worth,1887,-0.857211432,,,,,
19197,Iowa,Wright,1536,-1.171591875,,,,,
20000,Kansas,,2576,,,,,,
20001,Kansas,Allen,3043,0.1781839888,,,,,
20003,Kansas,Anderson,1573,-1.138452056,,,,,
20005,Kansas,Atchison,3835,0.8875552458,,,3966,,3926
20007,Kansas,Barber,5135,2.0519272584,,,,,
20009,Kansas,Barton,2732,-0.100369623,,,,,
20011,Kansas,Bourbon,2228,-0.551787696,,,,,
20013,Kansas,Brown,4029,1.0613153769,5314,,,,3830
20015,Kansas,Butler,1854,-0.886768567,,,,,
20017,Kansas,Chase,1441,-1.256680599,,,,,
20019,Kansas,Chautauqua,1729,-0.998727415,,,,,
20021,Kansas,Cherokee,3279,0.3895622927,5424,,,,3177
20023,Kansas,Cheyenne,1892,-0.852733078,,,,,
20025,Kansas,Clark,473,-2.123689913,,,,,
20027,Kansas,Clay,3988,1.0245928749,,,,,
20029,Kansas,Cloud,2623,-0.197997738,,,,,
20031,Kansas,Coffey,2306,-0.481925375,,,,,
20033,Kansas,Comanche,1564,-1.146513093,,,,,
20035,Kansas,Cowley,2180,-0.594779893,,,,,
20037,Kansas,Crawford,2331,-0.459533606,,,,,
20039,Kansas,Decatur,3285,0.3949363173,,,,,
20041,Kansas,Dickinson,3471,0.5615310822,,,,,
20043,Kansas,Doniphan,2651,-0.172918956,,,,,
20045,Kansas,Douglas,1680,-1.042615283,,,1278,977,1690
20047,Kansas,Edwards,1649,-1.070381077,,,,,
20049,Kansas,Elk,1756,-0.974544304,,,,,
20051,Kansas,Ellis,2769,-0.067229805,,,,,
20053,Kansas,Ellsworth,3982,1.0192188503,,,,,
20055,Kansas,Finney,2256,-0.526708914,,,,1611,2586
20057,Kansas,Ford,1672,-1.049780649,,,,519,1751
20059,Kansas,Franklin,3417,0.5131648602,,,,,
20061,Kansas,Geary,2649,-0.174710298,,,3255,,2674
20063,Kansas,Gove,5789,2.6376959478,,,,,
20065,Kansas,Graham,5128,2.0456575629,,,,,
20067,Kansas,Grant,2928,0.0751818493,,,,985,3204
20069,Kansas,Gray,2354,-0.438933178,,,,,
20071,Kansas,Greeley,,0.0,,,,,
20073,Kansas,Greenwood,2760,-0.075290842,,,,,
20075,Kansas,Hamilton,2023,-0.735400206,,,,,
20077,Kansas,Harper,3862,0.9117383568,,,,,
20079,Kansas,Harvey,2039,-0.721069473,,,,3432,2014
20081,Kansas,Haskell,2062,-0.700469045,,,,,
20083,Kansas,Hodgeman,4371,1.3676347833,,,,,
20085,Kansas,Jackson,2514,-0.295625853,,,,,
20087,Kansas,Jefferson,1997,-0.758687646,,,,,
20089,Kansas,Jewell,3899,0.9448781756,,,,,
20091,Kansas,Johnson,2357,-0.436246165,,1101,3849,3210,2290
20093,Kansas,Kearny,3240,0.3546311323,,,,,
20095,Kansas,Kingman,3110,0.238193931,,,,,
20097,Kansas,Kiowa,1536,-1.171591875,,,,,
20099,Kansas,Labette,2429,-0.371757869,,,,,
20101,Kansas,Lane,2699,-0.129926759,,,,,
20103,Kansas,Leavenworth,2701,-0.128135418,,,3182,,2651
20105,Kansas,Lincoln,3239,0.3537354615,,,,,
20107,Kansas,Linn,2379,-0.416541408,,,,,
20109,Kansas,Logan,5004,1.9345943863,,,,,
20111,Kansas,Lyon,1906,-0.840193687,,,,,
20113,Kansas,McPherson,2058,-0.704051728,,,,,
20115,Kansas,Marion,2830,-0.012593887,,,,,
20117,Kansas,Marshall,3302,0.4101627206,,,,,
20119,Kansas,Meade,3878,0.9260690893,,,,,
20121,Kansas,Miami,2977,0.1190697174,,,,,
20123,Kansas,Mitchell,3435,0.5292869342,,,,,
20125,Kansas,Montgomery,2380,-0.415645738,2373,,7308,,2096
20127,Kansas,Morris,3201,0.3196999719,,,,,
20129,Kansas,Morton,3655,0.7263345055,,,,,
20131,Kansas,Nemaha,3332,0.437032844,,,,,
20133,Kansas,Neosho,4236,1.2467192281,,,,,
20135,Kansas,Ness,2313,-0.47565568,,,,,
20137,Kansas,Norton,1621,-1.095459859,,,,,
20139,Kansas,Osage,3020,0.1575835609,,,,,
20141,Kansas,Osborne,3133,0.2587943589,,,,,
20143,Kansas,Ottawa,3622,0.6967773698,,,,,
20145,Kansas,Pawnee,2331,-0.459533606,,,,,
20147,Kansas,Phillips,3495,0.5830271809,,,,,
20149,Kansas,Pottawatomie,2040,-0.720173802,,,,,
20151,Kansas,Pratt,1752,-0.978126987,,,,,
20153,Kansas,Rawlins,3542,0.6251237075,,,,,
20155,Kansas,Reno,1918,-0.829445637,,,795,1167,1924
20157,Kansas,Republic,2411,-0.387879943,,,,,
20159,Kansas,Rice,3566,0.6466198062,,,,,
20161,Kansas,Riley,1581,-1.13128669,,1997,2755,,1520
20163,Kansas,Rooks,3580,0.6591591971,,,,,
20165,Kansas,Rush,2120,-0.64852014,,,,,
20167,Kansas,Russell,3305,0.4128497329,,,,,
20169,Kansas,Saline,2291,-0.495360437,,3120,992,1781,2221
20171,Kansas,Scott,5167,2.0805887233,,,,,
20173,Kansas,Sedgwick,2230,-0.549996354,907,1175,2999,3046,2161
20175,Kansas,Seward,3547,0.6296020614,,,5963,2052,3681
20177,Kansas,Shawnee,2854,0.0089022116,4085,1586,4935,2433,2704
20179,Kansas,Sheridan,4361,1.3586780755,,,,,
20181,Kansas,Sherman,4391,1.3855481988,,,,,
20183,Kansas,Smith,3852,0.902781649,,,,,
20185,Kansas,Stafford,1459,-1.240558525,,,,,
20187,Kansas,Stanton,510,-2.090550094,,,,,
20189,Kansas,Stevens,3901,0.9466695172,,,,,
20191,Kansas,Sumner,2533,-0.278608108,,,,,
20193,Kansas,Thomas,3961,1.0004097639,,,,,
20195,Kansas,Trego,3555,0.6367674277,,,,,
20197,Kansas,Wabaunsee,1634,-1.083816139,,,,,
20199,Kansas,Wallace,2305,,,,,,
20201,Kansas,Washington,3176,0.2973082024,,,,,
20203,Kansas,Wichita,3265,0.3770229018,,,,,
20205,Kansas,Wilson,3085,0.2158021616,,,,,
20207,Kansas,Woodson,970,-1.678541536,,,,,
20209,Kansas,Wyandotte,4062,1.0908725126,,1020,5593,3403,3576
21000,Kentucky,,3457,,,,,,
21001,Kentucky,Adair,3499,0.586609864,,,,,
21003,Kentucky,Allen,3815,0.8696418302,,,,,
21005,Kentucky,Anderson,2840,-0.003637179,,,,,
21007,Kentucky,Ballard,3641,0.7137951146,,,,,
21009,Kentucky,Barren,3328,0.4334501608,,,4441,,3277
21011,Kentucky,Bath,4108,1.1320733684,,,,,
21013,Kentucky,Bell,4597,1.5700563793,,,,,
21015,Kentucky,Boone,3287,0.3967276589,,,1678,5590,3258
21017,Kentucky,Bourbon,3545,0.6278107199,,,2178,,3484
21019,Kentucky,Boyd,5010,1.939968411,,,6820,,4938
21021,Kentucky,Boyle,3489,0.5776531562,,,3032,,3447
21023,Kentucky,Bracken,4489,1.4733239352,,,,,
21025,Kentucky,Breathitt,7867,3.0,,,,,
21027,Kentucky,Breckinridge,5064,1.9883346331,,,,,
21029,Kentucky,Bullitt,3436,0.530182605,,,,,
21031,Kentucky,Butler,2533,-0.278608108,,,,,
21033,Kentucky,Caldwell,2517,-0.292938841,,,,,
21035,Kentucky,Calloway,4125,1.1472997716,,,4771,,4088
21037,Kentucky,Campbell,3656,0.7272301763,,,4768,,3690
21039,Kentucky,Carlisle,3122,0.2489419804,,,,,
21041,Kentucky,Carroll,3329,0.4343458316,,,,,
21043,Kentucky,Carter,4915,1.854879687,,,,,
21045,Kentucky,Casey,6484,3.0,,,,,
21047,Kentucky,Christian,4248,1.2574672775,,,5214,,4116
21049,Kentucky,Clark,2872,0.0250242856,,,1175,,2845
21051,Kentucky,Clay,3995,1.0308625704,,,,,
21053,Kentucky,Clinton,2788,-0.05021206,,,,,
21055,Kentucky,Crittenden,5277,2.179112509,,,,,
21057,Kentucky,Cumberland,4878,1.8217398682,,,,,
21059,Kentucky,Daviess,2840,-0.003637179,,4561,684,,2837
21061,Kentucky,Edmonson,3120,0.2471506388,,,,,
21063,Kentucky,Elliott,3640,0.7128994439,,,,,
21065,Kentucky,Estill,3906,0.9511478711,,,,,
21067,Kentucky,Fayette,2746,-0.087830232,,711,4048,1095,2611
21069,Kentucky,Fleming,3281,0.3913536342,,,,,
21071,Kentucky,Floyd,6852,3.5897939858,,,,,
21073,Kentucky,Franklin,3353,0.4558419303,,,5632,30769,3149
21075,Kentucky,Fulton,5362,2.2552445252,,,4450,,5348
21077,Kentucky,Gallatin,1244,-1.433127742,,,,,
21079,Kentucky,Garrard,3740,0.8024665218,,,,,
21081,Kentucky,Grant,2473,-0.332348355,,,,,
21083,Kentucky,Graves,6045,2.8669876672,,,15816,,5759
21085,Kentucky,Grayson,3737,0.7997795094,,,,,
21087,Kentucky,Green,2762,-0.0734995,,,,,
21089,Kentucky,Greenup,5443,2.3277938583,,,,,
21091,Kentucky,Hancock,2739,-0.094099928,,,,,
21093,Kentucky,Hardin,3598,0.6752812712,,729,2099,1645,3812
21095,Kentucky,Harlan,7532,4.1988501155,,,11053,,7353
21097,Kentucky,Harrison,2048,-0.713008436,,,,,
21099,Kentucky,Hart,3211,0.3286566797,,,7891,,3039
21101,Kentucky,Henderson,3826,0.8794942087,,,1866,,3919
21103,Kentucky,Henry,2366,-0.428185128,,,,,
21105,Kentucky,Hickman,3698,0.764848349,,,,,
21107,Kentucky,Hopkins,3031,0.1674359395,,,5550,,2944
21109,Kentucky,Jackson,3507,0.5937752303,,,,,
21111,Kentucky,Jefferson,3046,0.1808710012,,1836,4512,996,2842
21113,Kentucky,Jessamine,1924,-0.824071613,,,,,
21115,Kentucky,Johnson,6816,3.5575498377,,,,,
21117,Kentucky,Kenton,3655,0.7263345055,,4513,4515,,3569
21119,Kentucky,Knott,4617,1.5879697949,,,,,
21121,Kentucky,Knox,3439,0.5328696173,,,,,
21123,Kentucky,Larue,2357,-0.436246165,,,,,
21125,Kentucky,Laurel,3114,0.2417766141,,,,,
21127,Kentucky,Lawrence,4490,1.474219606,,,,,
21129,Kentucky,Lee,9334,3.0,,,,,
21131,Kentucky,Leslie,4686,1.6497710786,,,,,
21133,Kentucky,Letcher,8805,5.339039017,,,,,
21135,Kentucky,Lewis,3783,0.8409803653,,,,,
21137,Kentucky,Lincoln,3470,0.5606354114,,,8419,,3305
21139,Kentucky,Livingston,4542,1.5207944865,,,,,
21141,Kentucky,Logan,3571,0.6510981601,,,3907,,3564
21143,Kentucky,Lyon,3660,0.7308128594,,,,,
21145,Kentucky,McCracken,3054,0.1880363674,,,5517,,2889
21147,Kentucky,McCreary,3735,0.7979881679,,,,,
21149,Kentucky,McLean,3645,0.7173777978,,,,,
21151,Kentucky,Madison,2567,-0.248155302,,,1887,,2583
21153,Kentucky,Magoffin,4782,1.7357554734,,,,,
21155,Kentucky,Marion,2441,-0.36100982,,,5600,,2278
21157,Kentucky,Marshall,2821,-0.020654924,,,,,
21159,Kentucky,Martin,5004,1.9345943863,,,,,
21161,Kentucky,Mason,2582,-0.23472024,,,1401,,2580
21163,Kentucky,Meade,2725,-0.106639319,,,,,
21165,Kentucky,Menifee,4129,1.1508824548,,,,,
21167,Kentucky,Mercer,4079,1.1060989158,,,,,
21169,Kentucky,Metcalfe,2713,-0.117387368,,,,,
21171,Kentucky,Monroe,9005,3.0,,,,,
21173,Kentucky,Montgomery,2976,0.1181740467,,,,,
21175,Kentucky,Morgan,4460,1.4473494826,,,,,
21177,Kentucky,Muhlenberg,3370,0.4710683336,,,,,
21179,Kentucky,Nelson,2864,0.0178589194,,,,,
21181,Kentucky,Nicholas,1635,-1.082920468,,,,,
21183,Kentucky,Ohio,3608,0.6842379789,,,,,
21185,Kentucky,Oldham,2240,-0.541039647,,,,,
21187,Kentucky,Owen,2459,-0.344887746,,,,,
21189,Kentucky,Owsley,3028,0.1647489272,,,,,
21191,Kentucky,Pendleton,4927,1.8656277363,,,,,
21193,Kentucky,Perry,6314,3.1079231067,,,,,
21195,Kentucky,Pike,4956,1.8916021889,,,,,
21197,Kentucky,Powell,3257,0.3698575355,,,,,
21199,Kentucky,Pulaski,2878,0.0303983103,,,9541,,2841
21201,Kentucky,Robertson,4141,1.1616305041,,,,,
21203,Kentucky,Rockcastle,4107,1.1311776976,,,,,
21205,Kentucky,Rowan,4716,1.676641202,,,,,
21207,Kentucky,Russell,2794,-0.044838035,,,,,
21209,Kentucky,Scott,2210,-0.56790977,,,,,
21211,Kentucky,Shelby,2104,-0.662850873,,,1185,,1999
21213,Kentucky,Simpson,3139,0.2641683836,,,,,
21215,Kentucky,Spencer,2626,-0.195310726,,,,,
21217,Kentucky,Taylor,3218,0.3349263752,,,3630,,3096
21219,Kentucky,Todd,2656,-0.168440603,,,3924,,2662
21221,Kentucky,Trigg,3154,0.2776034453,,,8309,,2971
21223,Kentucky,Trimble,4598,1.5709520501,,,,,
21225,Kentucky,Union,4338,1.3380776476,,,1803,,4255
21227,Kentucky,Warren,2792,-0.046629377,,,4397,3156,2699
21229,Kentucky,Washington,2696,-0.132613771,,,,,
21231,Kentucky,Wayne,3164,0.2865601531,,,,,
21233,Kentucky,Webster,4181,1.1974573353,,,,,
21235,Kentucky,Whitley,2525,-0.285773475,,,,,
21237,Kentucky,Wolfe,3834,0.886659575,,,,,
21239,Kentucky,Woodford,2453,-0.350261771,,,4114,,2272
22000,Louisiana,,3575,,,,,,
22001,Louisiana,Acadia,3536,0.6197496829,,,5414,,3253
22003,Louisiana,Allen,4355,1.3533040508,,,4981,,4201
22005,Louisiana,Ascension,2676,-0.150527187,,,2093,4279,2607
22007,Louisiana,Assumption,4068,1.0962465372,,,5705,,3505
22009,Louisiana,Avoyelles,3465,0.5561570576,,,3771,,3326
22011,Louisiana,Beauregard,3696,0.7630570075,,,5324,3688,3498
22013,Louisiana,Bienville,4106,1.1302820268,,,4957,,3773
22015,Louisiana,Bossier,4376,1.3721131372,,,5324,2677,4125
22017,Louisiana,Caddo,4399,1.3927135651,,,5722,,3734
22019,Louisiana,Calcasieu,2972,0.1145913635,,3630,4145,1048,2707
22021,Louisiana,Caldwell,8107,3.0,,,12524,,7543
22023,Louisiana,Cameron,3319,0.4253891238,,,,,
22025,Louisiana,Catahoula,4086,1.1123686113,,,1799,,4031
22027,Louisiana,Claiborne,5479,2.3600380063,,,6857,,4700
22029,Louisiana,Concordia,4967,1.9014545675,,,5550,,4832
22031,Louisiana,De Soto,3789,0.8463543899,,,5160,,3204
22033,Louisiana,East Baton Rouge,2517,-0.292938841,,1352,3785,634,1915
22035,Louisiana,East Carroll,10004,3.0,,,10870,,7057
22037,Louisiana,East Feliciana,3146,0.2704380791,,,3628,,2916
22039,Louisiana,Evangeline,5349,2.2436008051,,,6358,,5166
22041,Louisiana,Franklin,5130,2.0474489045,,,7194,,4746
22043,Louisiana,Grant,2621,-0.19978908,,,3061,,2564
22045,Louisiana,Iberia,2827,-0.015280899,,,4768,3214,2132
22047,Louisiana,Iberville,4072,1.0998292204,,,5507,,3084
22049,Louisiana,Jackson,4343,1.3425560015,,,6395,,3963
22051,Louisiana,Jefferson,3403,0.5006254693,,2297,4597,2274,3170
22053,Louisiana,Jefferson Davis,4499,1.482280643,,,5199,,4490
22055,Louisiana,Lafayette,2822,-0.019759253,,,5047,949,2445
22057,Louisiana,Lafourche,3163,0.2856644823,,,4486,,3071
22059,Louisiana,LaSalle,5405,2.2937583687,,,11701,,5065
22061,Louisiana,Lincoln,3465,0.5561570576,,,4480,,3055
22063,Louisiana,Livingston,2978,0.1199653882,,,7358,,2892
22065,Louisiana,Madison,4188,1.2037270307,,,4759,,3704
22067,Louisiana,Morehouse,4006,1.040714949,,,6631,,3270
22069,Louisiana,Natchitoches,3378,0.4782336998,,,4433,,2839
22071,Louisiana,Orleans,3362,0.4639029673,,1250,4356,1430,2369
22073,Louisiana,Ouachita,4188,1.2037270307,,,5073,13793,3866
22075,Louisiana,Plaquemines,2639,-0.183667006,,,3604,,2116
22077,Louisiana,Pointe Coupee,1727,-1.000518756,,,4108,,1116
22079,Louisiana,Rapides,2883,0.0348766642,,,4024,,2561
22081,Louisiana,Red River,5769,2.6197825322,,,4204,,5471
22083,Louisiana,Richland,6083,2.9010231568,,,10253,,4857
22085,Louisiana,Sabine,4459,1.4464538118,,,7314,,4298
22087,Louisiana,St. Bernard,3677,0.7460392627,,,5805,3127,3454
22089,Louisiana,St. Charles,3415,0.5113735186,,,4643,7633,2863
22091,Louisiana,St. Helena,3784,0.841876036,,,5081,,1721
22093,Louisiana,St. James,3050,0.1844536843,,,3425,,2541
22095,Louisiana,St. John the Baptist,3813,0.8678504886,,,4775,,2951
22097,Louisiana,St. Landry,3468,0.5588440699,,,3628,,3372
22099,Louisiana,St. Martin,2754,-0.080664866,,,4312,,2339
22101,Louisiana,St. Mary,2807,-0.033194315,,,4409,,2340
22103,Louisiana,St. Tammany,3078,0.2095324661,,1361,4851,2309,2875
22105,Louisiana,Tangipahoa,4730,1.6891805929,,,6869,4089,4109
22107,Louisiana,Tensas,4284,1.2897114255,,,4309,,2767
22109,Louisiana,Terrebonne,3887,0.9341301263,5040,,4134,2343,3720
22111,Louisiana,Union,4438,1.4276447255,,,7285,,4081
22113,Louisiana,Vermilion,2793,-0.045733706,,,3860,,2590
22115,Louisiana,Vernon,5191,2.102084822,,5092,5926,,5057
22117,Louisiana,Washington,4183,1.1992486768,,,5893,,3733
22119,Louisiana,Webster,3746,0.8078405464,,,5787,,3385
22121,Louisiana,West Baton Rouge,3732,0.7953011555,,,5065,,2682
22123,Louisiana,West Carroll,7483,3.0,,,6182,,7682
22125,Louisiana,West Feliciana,1711,-1.014849489,,,4852,,542
22127,Louisiana,Winn,5470,2.3519769693,,,7040,,5218
23000,Maine,,2004,,,,,,
23001,Maine,Androscoggin,2045,-0.715695449,,,,,
23003,Maine,Aroostook,2111,-0.656581177,,,,,
23005,Maine,Cumberland,1840,-0.899307958,,1315,2113,,1836
23007,Maine,Franklin,1666,-1.055154674,,,,,
23009,Maine,Hancock,1894,-0.850941736,,,,,
23011,Maine,Kennebec,1869,-0.873333506,,,,,
23013,Maine,Knox,1399,-1.294298772,,,,,
23015,Maine,Lincoln,1827,-0.910951678,,,,,
23017,Maine,Oxford,1710,-1.015745159,,,,,
23019,Maine,Penobscot,2609,-0.210537129,527,,,,2605
23021,Maine,Piscataquis,2071,-0.692408008,,,,,
23023,Maine,Sagadahoc,1835,-0.903786312,,,,,
23025,Maine,Somerset,1695,-1.029180221,,,,,
23027,Maine,Waldo,1474,-1.227123463,,,,,
23029,Maine,Washington,1900,-0.845567711,1229,,,,1800
23031,Maine,York,2371,-0.423706775,,2062,,,2357
24000,Maryland,,2508,,,,,,
24001,Maryland,Allegany,2768,-0.068125475,,,4219,,2748
24003,Maryland,Anne Arundel,2520,-0.290251829,,863,3667,1610,2408
24005,Maryland,Baltimore,3018,0.1557922194,,1335,4135,2454,2706
24009,Maryland,Calvert,2401,-0.396836651,,,3230,,2284
24011,Maryland,Caroline,1824,-0.913638691,,,793,,1903
24013,Maryland,Carroll,2644,-0.179188652,,,3184,,2640
24015,Maryland,Cecil,3395,0.493460103,,,4761,2018,3339
24017,Maryland,Charles,2397,-0.400419334,,555,2922,738,2131
24019,Maryland,Dorchester,1150,-1.517320796,,,1795,,899
24021,Maryland,Frederick,2124,-0.644937457,,891,2726,1614,2082
24023,Maryland,Garrett,2133,-0.63687642,,,,,
24025,Maryland,Harford,2243,-0.538352634,,1563,3178,2178,2124
24027,Maryland,Howard,1593,-1.120538641,,1161,2572,,1485
24029,Maryland,Kent,1393,-1.299672796,,,1138,,1354
24031,Maryland,Montgomery,1533,-1.174278887,,1141,2539,1440,1332
24033,Maryland,Prince George's,3076,0.2077411246,,1921,3427,3003,2395
24035,Maryland,Queen Anne's,1561,-1.149200106,,,1373,,1538
24037,Maryland,St. Mary's,3374,0.4746510167,,1452,4094,1483,3194
24039,Maryland,Somerset,1460,-1.239662854,,,1945,,1311
24041,Maryland,Talbot,903,-1.738551478,,,1206,,867
24043,Maryland,Washington,2949,0.0939909356,,,4033,1739,2906
24045,Maryland,Wicomico,1467,-1.233393159,,1613,1801,,1390
24047,Maryland,Worcester,2029,-0.730026181,,,2404,,1954
24510,Maryland,Baltimore City,3878,0.9260690893,,1343,4515,2101,3220
25000,Massachusetts,,3158,,,,,,
25001,Massachusetts,Barnstable,2267,-0.516856536,4758,2152,2543,3351,2237
25003,Massachusetts,Berkshire,2176,-0.598362576,,,5955,266,2105
25005,Massachusetts,Bristol,3671,0.740665238,,1649,4594,4839,3618
25007,Massachusetts,Dukes,2021,-0.737191547,,,3683,,1916
25009,Massachusetts,Essex,3301,0.4092670498,,2208,5312,4478,3244
25011,Massachusetts,Franklin,2876,0.0286069688,,,1423,571,2872
25013,Massachusetts,Hampden,3608,0.6842379789,,1854,4523,6060,3412
25015,Massachusetts,Hampshire,2482,-0.324287318,,1061,2150,6163,2442
25017,Massachusetts,Middlesex,2937,0.0832428863,,2013,3523,3135,2968
25019,Massachusetts,Nantucket,2342,-0.449681227,,,,,
25021,Massachusetts,Norfolk,3193,0.3125346057,,1738,4638,3613,3178
25023,Massachusetts,Plymouth,3454,0.546304679,2471,2558,3762,3239,3433
25025,Massachusetts,Suffolk,3746,0.8078405464,,1965,5214,3673,3382
25027,Massachusetts,Worcester,3196,0.315221618,,1513,3592,4516,3155
26000,Michigan,,3246,,,,,,
26001,Michigan,Alcona,2314,-0.474760009,,,,,
26003,Michigan,Alger,2565,-0.249946643,,,,,
26005,Michigan,Allegan,2098,-0.668224897,,,1303,593,2077
26007,Michigan,Alpena,2002,-0.754209292,,,,,
26009,Michigan,Antrim,2693,-0.135300784,,,,,
26011,Michigan,Arenac,3583,0.6618462095,,,,,
26013,Michigan,Baraga,1066,-1.592557141,,,,,
26015,Michigan,Barry,1845,-0.894829604,,,,,
26017,Michigan,Bay,4126,1.1481954424,,,5948,4848,4080
26019,Michigan,Benzie,1731,-0.996936073,,,,,
26021,Michigan,Berrien,2489,-0.318017623,,,4259,1434,2357
26023,Michigan,Branch,3597,0.6743856004,,,,,
26025,Michigan,Calhoun,2969,0.1119043512,,,4301,2805,2806
26027,Michigan,Cass,2299,-0.488195071,,,1675,,2253
26029,Michigan,Charlevoix,2151,-0.620754346,,,,,
26031,Michigan,Cheboygan,2527,-0.283982133,,,,,
26033,Michigan,Chippewa,3320,0.4262847946,4251,,,,3239
26035,Michigan,Clare,2615,-0.205163105,,,,,
26037,Michigan,Clinton,2766,-0.069916817,,,,,
26039,Michigan,Crawford,2128,-0.641354774,,,,,
26041,Michigan,Delta,1166,-1.502990063,,,,,
26043,Michigan,Dickinson,1675,-1.047093637,,,,,
26045,Michigan,Eaton,3009,0.1477311824,,,1865,,3030
26047,Michigan,Emmet,2589,-0.228450545,5198,,,,2415
26049,Michigan,Genesee,3538,0.6215410244,,,5412,4562,3185
26051,Michigan,Gladwin,2411,-0.387879943,,,,,
26053,Michigan,Gogebic,1479,-1.222645109,,,,,
26055,Michigan,Grand Traverse,2480,-0.32607866,7713,,,,2459
26057,Michigan,Gratiot,3148,0.2722294206,,,,,
26059,Michigan,Hillsdale,2364,-0.42997647,,,,,
26061,Michigan,Houghton,1722,-1.00499711,,,,,
26063,Michigan,Huron,2047,-0.713904107,,,,,
26065,Michigan,Ingham,3310,0.4173280868,14312,1020,4650,2513,3148
26067,Michigan,Ionia,3164,0.2865601531,,,,,
26069,Michigan,Iosco,2117,-0.651207152,,,,,
26071,Michigan,Iron,2017,-0.74077423,,,,,
26073,Michigan,Isabella,1893,-0.851837407,,,,,
26075,Michigan,Jackson,2723,-0.10843066,,,4368,,2679
26077,Michigan,Kalamazoo,2315,-0.473864338,,,4595,,2150
26079,Michigan,Kalkaska,2252,-0.530291597,,,,,
26081,Michigan,Kent,2193,-0.583136173,5260,882,3879,2062,2094
26083,Michigan,Keweenaw,1589,-1.124121324,,,,,
26085,Michigan,Lake,1588,-1.125016994,,,,,
26087,Michigan,Lapeer,2957,0.1011563019,,,,9039,2862
26089,Michigan,Leelanau,3073,0.2050541122,13266,,,,2082
26091,Michigan,Lenawee,3254,0.3671705232,,9027,5389,4047,3133
26093,Michigan,Livingston,2612,-0.207850117,,,,,
26095,Michigan,Luce,2541,-0.271442742,13636,,,,2241
26097,Michigan,Mackinac,2134,-0.635980749,,,,,
26099,Michigan,Macomb,4109,1.1329690392,,3350,7629,446,3896
26101,Michigan,Manistee,2151,-0.620754346,,,,,
26103,Michigan,Marquette,1924,-0.824071613,,,,,
26105,Michigan,Mason,2821,-0.020654924,,,,,
26107,Michigan,Mecosta,2192,-0.584031844,,,,,
26109,Michigan,Menominee,2098,-0.668224897,,,,,
26111,Michigan,Midland,2492,-0.31533061,,,,,
26113,Michigan,Missaukee,2306,-0.481925375,,,,,
26115,Michigan,Monroe,3324,0.4298674777,,,7839,2591,3294
26117,Michigan,Montcalm,2587,-0.230241886,,,,,
26119,Michigan,Montmorency,2207,-0.570596782,,,,,
26121,Michigan,Muskegon,2452,-0.351157442,,,4207,455,2326
26123,Michigan,Newaygo,1523,-1.183235595,,,,,
26125,Michigan,Oakland,3406,0.5033124816,,1864,5433,4244,3133
26127,Michigan,Oceana,1630,-1.087398822,,,,,
26129,Michigan,Ogemaw,2546,-0.266964388,,,,,
26131,Michigan,Ontonagon,972,-1.676750194,,,,,
26133,Michigan,Osceola,1217,-1.457310853,,,,,
26135,Michigan,Oscoda,2863,0.0169632486,,,,,
26137,Michigan,Otsego,2774,-0.062751451,,,,,
26139,Michigan,Ottawa,1956,-0.795410148,,994,462,1784,1933
26141,Michigan,Presque Isle,2540,-0.272338413,,,,,
26143,Michigan,Roscommon,2300,-0.4872994,,,,,
26145,Michigan,Saginaw,3450,0.5427219959,,1889,5094,3798,3184
26147,Michigan,St. Clair,4117,1.1401344054,,,6381,2943,4097
26149,Michigan,St. Joseph,2464,-0.340409392,,,,1639,2415
26151,Michigan,Sanilac,2733,-0.099473953,,,,,
26153,Michigan,Schoolcraft,1186,-1.485076648,,,,,
26155,Michigan,Shiawassee,2998,0.1378788038,,,,,
26157,Michigan,Tuscola,2670,-0.155901212,,,,,
26159,Michigan,Van Buren,2500,-0.308165244,,,3119,1739,2458
26161,Michigan,Washtenaw,3036,0.1719142934,,978,5930,1663,2793
26163,Michigan,Wayne,4882,1.8253225513,,2809,7336,3430,3800
26165,Michigan,Wexford,2976,0.1181740467,,,,,
27000,Minnesota,,2225,,,,,,
27001,Minnesota,Aitkin,3837,0.8893465873,,,,,
27003,Minnesota,Anoka,2236,-0.54462233,,2639,3903,803,2180
27005,Minnesota,Becker,2494,-0.313539269,7618,,,,2003
27007,Minnesota,Beltrami,2268,-0.515960865,5023,,,,1816
27009,Minnesota,Benton,2341,-0.450576898,,,,,
27011,Minnesota,Big Stone,883,-1.756464894,,,,,
27013,Minnesota,Blue Earth,1792,-0.942300156,,,,,
27015,Minnesota,Brown,1307,-1.376700483,,,,,
27017,Minnesota,Carlton,4170,1.1876049567,7255,,,,3948
27019,Minnesota,Carver,2543,-0.269651401,,,,,
27021,Minnesota,Cass,2170,-0.603736601,2515,,,,1994
27023,Minnesota,Chippewa,2085,-0.679868617,,,,,
